"408","Avia Air N.V.",NULL,"ARB","AVIAIR","Aruba"
"409","Air Routing International Corp.",NULL,"ARC"," ","United States"
"410","Aerocondor","2B","ARD","AEROCONDOR","Portugal"
"411","Aires","4C","ARE"," Aerovias de Integracion Regional"," S.A."
"412","Aerolineas Argentinas","AR","ARG","ARGENTINA","Argentina"
"413","Arrowhead Airways",NULL,"ARH","ARROWHEAD","United States"
"414","Aero Vics",NULL,"ARI","AEROVICS","Mexico"
"415","Aerojet de Costa Rica",NULL,"ARJ"," S.A.",
"416","Antillana De Navegacion Aerea",NULL,"SUN",,"Dominican Republic"
"417","Aeroservicios De San Luis",NULL,"SUO","SERVICIO SANLUIS","Mexico"
"418","Aerosuper",NULL,"SUP","AEROSUPER","Mexico"
"419","Aero Link Air Services S.L.",NULL,"ARK","LINK SERVICE","Spain"
"420","Airlec - Air Aquitaine Transport",NULL,"ARL","AIRLEC","France"
"421","Aeromarket Express",NULL,"ARM","AMEX","Spain"
"422","Arrow Aviation Ltd.",NULL,"ARO","ARROW","Canada"
"423","RPA-Aviataxi Ltd.",NULL,"ARP",,"Russia"
"424","Air Klaipeda",NULL,"KLD","AIR KLAIPEDA","Lithuania"
"425","Armstrong Air",NULL,"ARQ"," Inc.","ARMSTRONG"
"426","Air Armenia","QN","ARR","AIR ARMENIA","Armenia"
"427","Aeromet Servicios",NULL,"ARS","METSERVICE","Chile"
"428","Aerotal Aerolineas Territoriales de Colombia Ltda",NULL,"ART","AEROTAL","Colombia"
"429","Aravco Ltd.",NULL,"ARV","ARAVCO","United Kingdom"
"430","Aria",NULL,"ARW","ARIABIRD","France"
"431","Air Xpress",NULL,"ARX"," Inc.","AIREX"
"432","Airline Alania",NULL,"OST","ALANIA","Russia"
"433","Air Tchad",NULL,"HTT","HOTEL TANGO","Chad"
"434","Aerloineas de Techuacan",NULL,"HUC","LINEAS TEHUACAN","Mexico"
"435","Aerotransportes Huitzilin",NULL,"HUT","AEROHUITZILIN","Mexico"
"436","Aero Transportes Del Humaya",NULL,"HUY","AERO HUMAYA","Mexico"
"437","Argosy Airways",NULL,"ARY","GOSEY","United States"
"438","Air Resorts",NULL,"ARZ","AIR RESORTS","United States"
"439","Alaska Airlines","AS","ASA"," Inc.","ALASKA"
"440","Air-Spray 1967 Ltd.",NULL,"ASB","AIR SPRAY","Canada"
"441","Air Star Corporation",NULL,"ASC","AIR STAR","Canada"
"442","Air Sinai","4D","ASD","AIR SINAI","Egypt"
"443","Airstars","PL","ASE","MOROZOV","Russia"
"444","Air Schefferville",NULL,"ASF"," Inc.","SCHEFF"
"445","African Star Airways (PTY) Ltd.",NULL,"ASG","AFRICAN STAR","South Africa"
"446","Aerosun International",NULL,"ASI"," Inc.","AEROSUN"
"447","Air Satellite",NULL,"ASJ","SATELLITE","Canada"
"448","Awesome Flight Services (PTY) Ltd.",NULL,"ASM","AWESOME","South Africa"
"449","Air and Sea Transport",NULL,"ASN"," ","Russia"
"450","Aero Slovakia",NULL,"ASO","AERO NITRA","Slovakia"
"451","Airsprint",NULL,"ASP","AIRSPRINT","Canada"
"452","Atlantic Southeast Airlines","EV","ASQ","ACEY","United States"
"453","All Star Airlines",NULL,"ASR"," Inc.","ALL STAR"
"454","Air Class",NULL,"ASS"," S.A. de C.V.","AIR CLASS"
"455","Aerlineas Del Oeste",NULL,"AST","AEROESTE","Mexico"
"456","Aviones Are",NULL,"NRE","AVIONES ARE","Mexico"
"457","Air Nepal International",NULL,"NPL","AIR NEPAL","Nepal"
"458","Air Napier",NULL,"NPR",,"New Zealand"
"459","Air Taxi & Cargo",NULL,"WAM","TAXI CARGO","Sudan"
"460","Arrow Panama",NULL,"WAP","ARROW PANAMA","Panama"
"461","Astravia-Bissau Air Transports Ltd.",NULL,"ASV","ASTRAVIA","Guinea-Bissau"
"462","Astrakhan Airlines","OB","ASZ","AIR ASTRAKHAN","Russia"
"463","Air Transport Association",NULL,"ATA",,"United States"
"464","Atlantair Ltd.",NULL,"ATB","STARLITE","Canada"
"465","Air Tanzania","TC","ATC","TANZANIA","Tanzania"
"466","Aerotours Dominicana",NULL,"ATD","AEROTOURS","Dominican Republic"
"467","Atlantis Transportation Services",NULL,"ATE"," Ltd.","ATLANTIS CANADA"
"468","Aerotrans Airline",NULL,"ATG","BACHYT","Kazakhstan"
"469","Air Charter World",NULL,"XAC",,"United States"
"470","Air Burkina","2J","VBW","BURKINA","Burkina Faso"
"471","Air Travel Corp.",NULL,"ATH","AIR TRAVEL","United States"
"472","Aero-Tropics Air Services","HC","ATI",,"Australia"
"473","Air Traffic GmbH",NULL,"ATJ","SNOOPY","Germany"
"474","AeroTACA",NULL,"ATK","AEROTACA","Colombia"
"475","Aerocentral",NULL,"ATL","CENTRALMEX","Mexico"
"476","Airlines Of Tasmania","FO","ATM","AIRTAS","Australia"
"477","Air Saint Pierre","PJ","SPM",,"France"
"478","Air Transport International","8C","ATN","AIR TRANSPORT","United States"
"479","ASTRAL Colombia - Aerotransportes Especiales Ltda.",NULL,"ATP","ASTRAL","Colombia"
"480","Air Transport Schiphol",NULL,"ATQ","MULTI","Netherlands"
"481","Aeroferinco",NULL,"FEO","FERINCO","Mexico"
"482","Aero Taxis Y Servicios Alfe",NULL,"FES","AERO ALFE","Mexico"
"483","Avialesookhrana",NULL,"FFA","AVIALESOOKHRANA","Russia"
"484","Africair Service",NULL,"FFB","FOXTROT FOXTROT","Senegal"
"485","Atlas Airlines",NULL,"ATR","ATLAS-AIR","United States"
"486","Air Transport Service",NULL,"ATS",,"Democratic Republic of the Congo"
"487","Aer Turas",NULL,"ATT","AERTURAS","Ireland"
"488","Atlant Aerobatics Ltd.",NULL,"ATU","ATLANT HUNGARY","Hungary"
"489","Avanti Air",NULL,"ATV","AVANTI AIR","Germany"
"490","Aero Trades (Western) Ltd.",NULL,"ATW","AERO TRADES","Canada"
"491","Austrian Airlines","OS","AUA","AUSTRIAN","Austria"
"492","Air Southwest",NULL,"WOW","SWALLOW","United Kingdom"
"493","Augsburg Airways","IQ","AUB","AUGSBURG-AIR","Germany"
"494","Air Corporate",NULL,"CPV","AIRCORPORATE","Italy"
"495","Aviastar-Tu",NULL,"TUP","TUPOLEVAIR","Russia"
"496","AirBridge Cargo","RU","ABW","AIRBRIDGE CARGO","Russia"
"497","ATUR",NULL,"TUR",,"Ecuador"
"498","ATESA Aerotaxis Ecuatorianos",NULL,"TXU","ATESA","Ecuador"
"499","Austin Express",NULL,"TXX","COWBOY","United States"
"500","Audi Air",NULL,"AUD"," Inc.","AUDI AIR"
"501","Augusta Air Luftfahrtunternehmen",NULL,"AUF","AUGUSTA","Germany"
"502","Abu Dhabi Amiri Flight","MO","AUH","SULTAN","United Arab Emirates"
"503","Aeroflot-Nord","5N","AUL","DVINA","Russia"
"504","Air Atlantic Uruguay",NULL,"AUM","ATLAMUR","Uruguay"
"505","Aviones Unidos",NULL,"AUN","AVIONES UNIDOS","Mexico"
"506","Avia Business Group",NULL,"AUP",,"Russia"
"507","Aero Servicios Expecializados",NULL,"SVE","AEROESPECIAL","Mexico"
"508","Aurigny Air Services","GR","AUR","AYLINE","United Kingdom"
"509","Aus-Air","NO","AUS",,"Australia"
"510","Austral Lineas Aereas","AU","AUT","AUSTRAL","Argentina"
"511","Aurora Aviation",NULL,"AUU"," Inc.","AURORA AIR"
"512","Air Uganda International Ltd.",NULL,"AUX",,"Uganda"
"513","Aerolineas Uruguayas",NULL,"AUY"," S.A.","AUSA"
"514","Australian Airlines","AO","AUZ","AUSTRALIAN","Australia"
"515","Avianca - Aerovias Nacionales de Colombia","AV","AVA"," S.A.","AVIANCA"
"516","Aviation Beaufort",NULL,"AVB","BEAUPAIR","United Kingdom"
"517","Alamo Aviacion",NULL,"AVD"," S.L.","ALAMO"
"518","Aviair Aviation Ltd.",NULL,"AVF","CARIBOO","Canada"
"519","Air Falcon",NULL,"AVG","DJIBOUTI FALCON","Djibouti"
"520","AV8 Helicopters",NULL,"AVH","KENT HELI","United Kingdom"
"521","Avia Traffic Company",NULL,"AVJ","ATOMIC","Kyrgyzstan"
"522","AV8 Helicopters",NULL,"AVK","AVIATE-COPTER","South Africa"
"523","Aviacion Ejecutiva Mexicana",NULL,"AVM"," S.A.","AVEMEX"
"524","Air Vanuatu","NF","AVN","AIR VAN","Vanuatu"
"525","Aviation at Work",NULL,"AVO","AVIATION WORK","South Africa"
"526","Avcorp Registrations",NULL,"AVP","AVCORP","United Kingdom"
"527","Alfa Aerospace",NULL,"LFP","ALFA-SPACE","Australia"
"528","Atlantic Airfreight Aviation",NULL,"LFR","LANFREIGHT","Sao Tome and Principe"
"529","Aerolift Company",NULL,"LFT","LIFTCO","Sierra Leone"
"530","Aviation Services",NULL,"AVQ"," Inc.","AQUILINE"
"531","Active Aero Charter",NULL,"AVR"," Inc.","ACTIVE AERO"
"532","Avialsa T-35",NULL,"AVS","AVIALSA","Spain"
"533","Asia Avia Airlines",NULL,"AVT","ASIAVIA","Indonesia"
"534","Avia Sud A",NULL,"AVU","AVIASUD","France"
"535","Airvantage Incorporated",NULL,"AVV","AIRVANTAGE","United States"
"536","Aviator Airways",NULL,"AVW","AVIATOR","Greece"
"537","Aviapaslauga",NULL,"AVX","PASLAUGA","Lithuania"
"538","ASL",NULL,"XXX",,"Belgium"
"539","Air Yugoslavia",NULL,"YRG","YUGAIR","Serbia"
"540","Airlink Zambia","K8","ZAK",,"Zambia"
"541","Agence Nationale des Aerodromes et de la Meteorologie",NULL,"ZZM",,"Ivory Coast"
"542","Airbus Transport International",NULL,"BGA","BELOUGA","France"
"543","Air Bangladesh","B9","BGD","AIR BANGLA","Bangladesh"
"544","Aviodetachment-28",NULL,"BGF","BULGARIAN","Bulgaria"
"545","Aero BG",NULL,"BGG","AERO BG","Mexico"
"546","Aerotaxis De La Bahia",NULL,"BHC","BAHIA","Mexico"
"547","Air Mediterranee","DR","BIE","MEDITERRANEE","France"
"548","Aviaservice",NULL,"BIV","AVIASERVICE","Georgia"
"549","Aerolineas De El Salvador",NULL,"SZA","AESA","El Salvador"
"550","Swaziland Airlink",NULL,"SZL","SWAZILINK","Swaziland"
"551","Air Moorea",NULL,"TAH","AIR MOOREA","France"
"552","Aerovaradero",NULL,"AVY"," S.A.","AEROVARADERO"
"553","Air Valencia",NULL,"AVZ","AIR VALENCIA","Spain"
"554","Airways International",NULL,"AWB"," Inc.","AIRNAT"
"555","Airwork",NULL,"AWK","AIRWORK","New Zealand"
"556","Australian Wetleasing",NULL,"AWL","AUSSIEWORLD","Australia"
"557","Air Niamey",NULL,"AWN","AIR NIAMEY","Niger"
"558","Awood Air Ltd.",NULL,"AWO","AWOOD AIR","Canada"
"559","Arctic Wings And Rotors Ltd.",NULL,"AWR","ARCTIC WINGS","Canada"
"560","Auo Airclub AIST-M",NULL,"ISM","STORK","Russia"
"561","Arab Wings",NULL,"AWS","ARAB WINGS","Jordan"
"562","Air West",NULL,"AWT","AIR WEST","Canada"
"563","Aeroline GmbH","7E","AWU","SYLT-AIR","Germany"
"564","Airwave Transport",NULL,"AWV"," Inc.","AIRWAVE"
"565","Air Wales","6G","AWW","RED DRAGON","United Kingdom"
"566","Aeroway",NULL,"AWY"," S.L.","AEROWEE"
"567","Air Caraïbes","TX","FWI","FRENCH WEST","France"
"568","AirWest",NULL,"AWZ"," ","Sudan"
"569","Air India Express","IX","AXB","EXPRESS INDIA","India"
"570","Air Express",NULL,"AXD","AIR SUDEX","Sudan"
"571","Asian Express Airlines","HJ","AXF","FREIGHTEXPRESS","Australia"
"572","Aeromexhaga",NULL,"AXH","AEROMEXHAGA","Mexico"
"573","Aeron International Airlines",NULL,"AXI"," Inc.","AIR FREIGHTER"
"574","African Express Airways",NULL,"AXK","EXPRESS JET","Kenya"
"575","Air Exel","XT","AXL","EXEL COMMUTER","Netherlands"
"576","AirAsia","AK","AXM","ASIAN EXPRESS","Malaysia"
"577","Alexandair",NULL,"AXN","ALEXANDROS","Greece"
"578","Aeromax",NULL,"AXP","AEROMAX SPAIN","Spain"
"579","Action Airlines (Action Air Charter)",NULL,"AXQ","ACTION AIR","United States"
"580","Alberni Airways",NULL,"BNI","ALBERNI","Canada"
"581","Aerolineas Bonanza",NULL,"BNZ","AERO BONANZA","Mexico"
"582","Aerobona",NULL,"BOC","AEROBONA","Mexico"
"583","Aboitiz Air",NULL,"BOI","ABAIR","Philippines"
"584","Axel Rent",NULL,"AXR"," S.A.","RENTAXEL"
"585","Altus Airlines",NULL,"AXS","ALTUS","United States"
"586","Aviaxess",NULL,"AXV","AXAVIA","France"
"587","Avioimpex A.D.p.o.",NULL,"AXX","IMPEX","Macedonia"
"588","Axis Airways","6V","AXY","AXIS","France"
"589","Aladia Airlines",NULL,"AYD","AIRLINES ALADIA","Mexico"
"590","Aykavia Aircompany",NULL,"AYK",,"Armenia"
"591","Airman",NULL,"AYM"," S.L.","AIRMAN"
"592","Atlantic Airlines",NULL,"AYN"," S.A.","ATLANTIC NICARAGUA"
"593","Awsaj Aviation Services",NULL,"AYS",,"Libya"
"594","Ayeet Aviation & Tourism",NULL,"AYT","AYEET","Israel"
"595","Atlant-Soyuz Airlines","3G","AYZ","ATLANT-SOYUZ","Russia"
"596","Alitalia","AZ","AZA","ALITALIA","Italy"
"597","Azamat",NULL,"AZB","TUMARA","Kazakhstan"
"598","Arcus-Air Logistic","ZE","AZE","ARCUS AIR","Germany"
"599","Air Zermatt AG",NULL,"AZF","AIR ZERMATT","Switzerland"
"600","Azalhelikopter",NULL,"AZK","AZALHELICOPTER","Azerbaijan"
"601","Africa One",NULL,"AZL","SKY AFRICA","Zambia"
"602","Aerocozumel",NULL,"AZM","AEROCOZUMEL","Mexico"
"603","Amaszonas","Z8","AZN",,"Bolivia"
"604","Arizona Pacific Airways",NULL,"AZP","ARIZONA PACIFIC","United States"
"605","Aviacon Zitotrans Air Company",NULL,"AZS","ZITOTRANS","Russia"
"606","Azimut",NULL,"AZT"," S.A.","AZIMUT"
"607","Azov Avia Airlines",NULL,"AZV","AZOV AVIA","Ukraine"
"608","Air Zimbabwe","UM","AZW","AIR ZIMBABWE","Zimbabwe"
"609","Aero Jomacha",NULL,"MHC","AERO JOMACHA","Mexico"
"610","Air Memphis",NULL,"MHS","AIR MEMPHIS","Egypt"
"611","Air Memphis",NULL,"MHU","MEPHIS UGANDA","Uganda"
"612","Air Marrakech Service",NULL,"MKH","AIR MARRAKECH","Morocco"
"613","Air Max Africa",NULL,"AZX","AZIMA","Gabon"
"614","Arizona Airways",NULL,"AZY"," Inc.","ARIZAIR"
"615","Azza Transport",NULL,"AZZ","AZZA TRANSPORT","Sudan"
"616","Air Continental Inc",NULL,"NAR","NIGHT AIR","United States"
"617","Antanik-Air",NULL,"NAU","ANTANIK","Ukraine"
"618","Air Newark",NULL,"NER","NEWAIR","United States"
"619","Aircraft Support and Services",NULL,"NFF",,"Lebanon"
"620","Aerobanana",NULL,"OBA","AEROBANANA","Mexico"
"621","Amako Airlines",NULL,"OBK","AMAKO AIR","Nigeria"
"622","Aserca Airlines","R7","OCA","AROSCA","Venezuela"
"623","Afrique CArgo Service Senegal",NULL,"NFS",,"Senegal"
"624","Angoservice",NULL,"NGC","ANGOSERVICE","Angola"
"625","Angel Airlines",NULL,"NGE","ANGEL AIR","Thailand"
"626","Angel Flight America",NULL,"NGF","ANGEL FLIGHT","United States"
"627","Air Atonabee",NULL,"OUL","CITY EXPRESS","Canada"
"628","Aero Nova",NULL,"OVA","AERONOVA","Spain"
"629","Amira Air",NULL,"XPE","EXPERT","Austria"
"630","Aero Express Intercontinental",NULL,"XSS","INTER EXPRESS","Mexico"
"631","Advance Aviation Services",NULL,"XTJ",,"United States"
"632","Air Libya Tibesti",NULL,"TLR","AIR LIBYA","Libya"
"633","Aerovic",NULL,"OVC",,"Ecuador"
"634","Airventure",NULL,"RVE","AIRVENTURE","Belgium"
"635","Aero Servicios",NULL,"RVI","AERO SERVICIOS","Mexico"
"636","Airvallee",NULL,"RVL","AIR VALLEE","Italy"
"637","Aeromover",NULL,"OVE","AEROMOVER","Mexico"
"638","Aerovias Ejecutivas",NULL,"OVI","VIAS EJECUTIVAS","Mexico"
"639","Aero Servicio Pity",NULL,"PTD","PITY","Mexico"
"640","Aero Copter",NULL,"PTE",,"Mexico"
"641","Rossiya-Russian Airlines","FV","SDM","PULKOVO","Russia"
"642","Air Pal",NULL,"PLL","AIRPAL","Spain"
"643","Air Pullmantur",NULL,"PLM","PULLMANTUR","Spain"
"644","Aviaexpress","RX","AEH","Avex","Hungary"
"645","Aviones Para Servirle",NULL,"PSG","SERVIAVIONES","Mexico"
"646","Avio Sluzba",NULL,"SLU","AVIO SLUZBA","Serbia"
"647","Air Scorpio",NULL,"SCU","SCORPIO UNIVERS","Bulgaria"
"648","Air Spirit",NULL,"SIP","AIR SPIRIT","United States"
"649","Alatau Airlines",NULL,"BMV","OLIGA","Kazakhstan"
"650","Aviateca",NULL,"GUG","AVIATECA","Guatemala"
"651","Aroostook Aviation",NULL,"PXX","PINE STATE","United States"
"652","Aeropycsa",NULL,"PYC","AEROPYCSA","Mexico"
"653","Association of Private Pilots of Kazakhstan",NULL,"PVK","BORIS","Kazakhstan"
"654","The Amiri Flight",NULL,"BAH","BAHRAIN","Bahrain"
"655","Aero Services",NULL,"BAS","AEROSERV","Barbados"
"656","Ababeel Aviation",NULL,"BBE","BABEL AIR","Sudan"
"657","Air Bashkortostan",NULL,"BBT","AGYDAL","Russia"
"658","Ambulance Air Africa",NULL,"MCY","MERCY","South Africa"
"659","American Eagle Airlines","MQ","EGF","EAGLE FLIGHT","United States"
"660","Aeropuelche",NULL,"PUE","PUELCHE","Chile"
"661","Aeroput",NULL,"PUT",,"Serbia"
"662","Azzurra Air",NULL,"AZI","AZZURRA","Italy"
"663","Airshop","FF",,,"Netherlands"
"664","African Transport Trading and Investment Company","ML",,,"Sudan"
"665","AD Aviation",NULL,"VUE","FLIGHTVUE","United Kingdom"
"666","Aero Costa Taxi Aereo",NULL,"XCT","AEROCOSTAXI","Mexico"
"667","Aerovitro",NULL,"VRO","AEROVITRO","Mexico"
"668","Aerotaxi Villa Rica",NULL,"VRI","VILLARICA","Mexico"
"669","Aerovega",NULL,"VEG","AEROVEGA","Mexico"
"670","Aerovilla",NULL,"VVG","AEROVILLA","Colombia"
"671","Aerolineas Villaverde",NULL,"VLR","VILLAVERDE","Mexico"
"672","Aero Air",NULL,"WIL","WILLIAMETTE","United States"
"673","Aero Ejecutivos",NULL,"VEJ","VENEJECUTIV","Venezuela"
"674","Aero Industries Inc",NULL,"WAB","WABASH","United States"
"675","Aero Servicios Vanguardia",NULL,"VNG","VANGUARDIA","Mexico"
"676","Aero Taxi Los Valles",NULL,"VAD","VALLES","Spain"
"677","Aero Vilamoura",NULL,"VMR","AERO VILAMOURA","Portugal"
"678","Aero Virel",NULL,"VLS","VIREL","Mexico"
"679","Aeronautical Radio Inc",NULL,"XAA",,"United States"
"680","Aerovuelox",NULL,"VUO","AEROVUELOX","Mexico"
"681","Aeronaves TSM",NULL,"VTM","AERONAVES TSM","Mexico"
"682","Air Ivoire","VU","VUN","AIRIVOIRE","Ivory Coast"
"683","Air Botswana","BP","BOT","BOTSWANA","Botswana"
"684","Air-Rep",NULL,"XPR",,"United States"
"685","Air Excel",NULL,"XLL","TINGA-TINGA","Tanzania"
"686","Air Evans",NULL,"VAE","AIR-EVANS","Spain"
"687","Air Sorel",NULL,"WHY","AIR SOREL","Canada"
"688","Air Net Private Charter",NULL,"WDR","WIND RIDER","United States"
"689","Air Executive Charter",NULL,"XEC",,"Germany"
"690","Air Foyle","GS","UPA","FOYLE","United Kingdom"
"691","Air Midwest",NULL,"VTY","VICTORY","Nigeria"
"692","Air Tahiti","VT","VTA","AIR TAHITI","French Polynesia"
"693","Air Urga","3N","URG","URGA","Ukraine"
"694","Air Vardar",NULL,"VDR","VARDAR","Macedonia"
"695","Air VIA","VL","VIM",,"Bulgaria"
"696","Air Walser",NULL,"WLR","AIRWALSER","Italy"
"697","Aircompany Rosavia",NULL,"URA","ROSAVIA","Ukraine"
"698","Aircraft Performance Group",NULL,"XLB",,"United States"
"699","Airwaves Airlink",NULL,"WLA","AIRLIMITED","Zambia"
"700","Airways Corporation of New Zealand",NULL,"XFX","AIRCORP","New Zealand"
"701","Airways",NULL,"WAY","GARONNE","France"
"702","Airwings oy",NULL,"WGS","AIRWINGS","Finland"
"703","Airkenya",NULL,"XAK","SUNEXPRESS","Kenya"
"704","Air-Lift Associates",NULL,"WPK","WOLFPACK","United States"
"705","Airtrans Ltd",NULL,"VAB",,"Russia"
"706","ARP 410 Airlines",NULL,"URP","AIR-ARP","Ukraine"
"707","Auckland Regional Rescue Helicopter Trust",NULL,"WPR","WESTPAC RESCUE","New Zealand"
"708","Aurora Airlines",NULL,"URR","AIR AURORA","Slovenia"
"709","Austro Aereo",NULL,"UST","AUSTRO AEREO","Ecuador"
"710","Aviation Partners",NULL,"WLT","WINGLET","United States"
"711","Avialift Vladivostok",NULL,"VLV","VLADLIFT","Russia"
"712","Aviacion Comercial de America",NULL,"VME","AVIAMERICA","Mexico"
"713","Aviast Air",NULL,"VVA","IALSI","Russia"
"714","Aviation North",NULL,"WLV","WOLVERINE","United States"
"715","Africa West","FK","WTA","WEST TOGO","Togo"
"716","Avient Air Zambia",NULL,"VNT","AVIENT","Zambia"
"717","Aviazur",NULL,"VZR","IAZUR","France"
"718","Aviaprad",NULL,"VID","AVIAPRAD","Russia"
"719","Avirex","G2","VXG","AVIREX-GABON","Gabon"
"720","Aviaexpress Aircompany",NULL,"VXX","EXPRESSAVIA","Ukraine"
"721","AMR Services Corporation",NULL,"XAM","ALLIANCE","United States"
"722","Airline Operations Services",NULL,"XAO",,"United States"
"723","Airlines 400",NULL,"VAZ","REMONT AIR","Russia"
"724","ATRAN Cargo Airlines","V8","VAS","ATRAN","Russian Federation"
"725","Ameravia",NULL,"VAM","AMERAVIA","Uruguay"
"726","Angkor Air",NULL,"VAV","AIR ANGKOR","Cambodia"
"727","AVB-2004 Ltd",NULL,"VBC","AIR VICTOR","Bulgaria"
"728","ASECNA",NULL,"XKX",,"France"
"729","AT and T Aviation Division",NULL,"XAT",,"United States"
"730","Avalair",NULL,"VAI","AIR AVALAIR","Serbia"
"731","Averitt Air Charter",NULL,"VRT","AVERITT","United States"
"732","Avensa","VE","AVE","Avensa","Venezuela"
"733","Avolar Aerolineas","V5","VLI","AEROVOLAR","Mexico"
"734","Avstar Aviation",NULL,"VSA","STARBIRD","South Africa"
"735","AVESCA",NULL,"VSC","AVESCA","Colombia"
"736","Aviaprom Enterprises",NULL,"XAV","AVIAPROM","Russia"
"737","Avia Trans Air Transport",NULL,"VTT","VIATRANSPORT","Sudan"
"738","Aviostart AS",NULL,"VSR","AVIOSTART","Bulgaria"
"739","Aviacao Transportes Aereos e Cargas",NULL,"VTG","ATACARGO","Angola"
"740","Assistance Aeroportuaire de L'Aeroport de Paris",NULL,"XJA",,"France"
"741","American Flight Service Systems",NULL,"XFS",,"United States"
"742","AASANA",NULL,"XXV",,"Bolivia"
"743","Australian air Express",NULL,"XME","AUS-CARGO","Australia"
"744","AMS Group",NULL,"XMG",,"Russia"
"745","Air Caraibes Atlantique",NULL,"CAJ","CAR LINE","France"
"746","Air China Cargo",NULL,"CAO","AIRCHINA FREIGHT","China"
"747","Aerovias Caribe",NULL,"CBE","AEROCARIBE","Mexico"
"748","Aerotaxi del Cabo",NULL,"CBO","TAXI CABO","Mexico"
"749","Air Columbus",NULL,"CBS","AIR COLUMBUS","Ukraine"
"750","Aero Cabo",NULL,"CBV","CABOAEREO","Mexico"
"751","Air China","CA","CCA","AIR CHINA","China"
"752","Aerocardal",NULL,"CDA","CARDAL","Chile"
"753","Aero Condor Peru","Q6","CDP","CONDOR-PERU","Peru"
"754","Aerotrans",NULL,"CDU",,"Russia"
"755","Airline Skol",NULL,"CDV","SKOL","Russia"
"756","Aerofan",NULL,"CFF","AEROFAN","Spain"
"757","ACEF",NULL,"CFM","ACEF","Portugal"
"758","Africa One",NULL,"CFR",,"Democratic Republic of the Congo"
"759","Aero Calafia",NULL,"CFV","CALAFIA","Mexico"
"760","Air Cargo Belize",NULL,"CGB","CARGO BELIZE","Belize"
"761","Aero Clube Do Algarve",NULL,"CGV","CLUBE ALGARVE","Portugal"
"762","Air Great Wall",NULL,"CGW","CHANGCHENG","China"
"763","Aircompany Chaika",NULL,"CHJ","AIR CHAIKA","Ukraine"
"764","Air Charter Services",NULL,"CHR","ZAIRE CHARTER","Democratic Republic of the Congo"
"765","Air Charter Professionals",NULL,"CHV","CHARTAIR","United States"
"766","Asia Continental Airlines",NULL,"CID","ACID","Kazakhstan"
"767","Arctic Circle Air Service","5F","CIR","AIR ARCTIC","United States"
"768","Aviation Charter Services",NULL,"CKL","CIRCLE CITY","United States"
"769","Aerovias Castillo",NULL,"CLL","AEROCASTILLO","Mexico"
"770","Aero Club De Portugal",NULL,"CLP","CLUB PORTUGAL","Portugal"
"771","Air Care Alliance",NULL,"CMF","COMPASSION","United States"
"772","Aero Continente Dominicana",NULL,"CND","CONDOMINICANA","Dominican Republic"
